Timestamp,Gmtoffset,Datetime,Open,High,Low,Close,Volume
1642793100,0,"2022-01-21 19:25:00",164.220001,164.240005,163.300003,163.369995,1089789
1642793400,0,"2022-01-21 19:30:00",163.365005,163.619995,163.25,163.380004,855084
1642793700,0,"2022-01-21 19:35:00",163.389999,163.789993,163.199996,163.699996,1045616
1642794000,0,"2022-01-21 19:40:00",163.699996,163.919998,163.440002,163.509994,868082
1642794300,0,"2022-01-21 19:45:00",163.529998,163.764999,163.490005,163.728302,692354
1642794600,0,"2022-01-21 19:50:00",163.729995,163.729995,163.309997,163.472702,692260
1642794900,0,"2022-01-21 19:55:00",163.479995,163.639999,163.059997,163.11,1256713
1642795200,0,"2022-01-21 20:00:00",163.119506,163.380004,162.800003,162.880004,1479825
1642795500,0,"2022-01-21 20:05:00",162.880004,162.889999,162.440002,162.529998,1736426
1642795800,0,"2022-01-21 20:10:00",162.529998,162.939895,162.404998,162.889999,1494554
1642796100,0,"2022-01-21 20:15:00",162.880004,163.449996,162.699996,163.119995,1490205
1642796400,0,"2022-01-21 20:20:00",163.089996,163.149993,162.699996,162.990005,1348250
1642796700,0,"2022-01-21 20:25:00",163,163.100006,162.580993,162.86,1476649
1642797000,0,"2022-01-21 20:30:00",162.86,163.169906,162.570007,163.059997,1896890
1642797300,0,"2022-01-21 20:35:00",163.039993,163.240005,162.880004,163.160003,1873902
1642797600,0,"2022-01-21 20:40:00",163.149993,163.884994,163.139999,163.179992,1896365
1642797900,0,"2022-01-21 20:45:00",163.190002,163.408294,162.919998,163.179992,1648860
1642798200,0,"2022-01-21 20:50:00",163.179992,163.289993,162.520004,162.639892,2425003
1642798500,0,"2022-01-21 20:55:00",162.649993,163.179992,162.300003,162.330001,4572082
1642798800,0,"2022-01-21 21:00:00",162.410003,162.410003,162.410003,162.410003,
1643034600,0,"2022-01-24 14:30:00",160.020004,161.080001,159.100006,160.074996,11757080
1643034900,0,"2022-01-24 14:35:00",160.089996,160.720001,159.850006,160.679992,3003158
1643035200,0,"2022-01-24 14:40:00",160.690002,160.854995,159.384994,159.479705,2758290
1643035500,0,"2022-01-24 14:45:00",159.460006,160.139999,159.300003,159.878402,4031624
1643035800,0,"2022-01-24 14:50:00",159.86,160.089996,159.210006,159.75,2693475
1643036100,0,"2022-01-24 14:55:00",159.740005,160.380004,159.270004,159.279998,2491869
1643036400,0,"2022-01-24 15:00:00",159.289993,160.130294,159.270004,159.440002,1849424
1643036700,0,"2022-01-24 15:05:00",159.429992,159.710006,158.589996,158.600006,2468840
1643037000,0,"2022-01-24 15:10:00",158.589996,159.169998,158.339996,159.119995,2451248
1643037300,0,"2022-01-24 15:15:00",159.080001,159.199996,158.080001,158.108993,2159367
1643037600,0,"2022-01-24 15:20:00",158.11,159.100006,158.070007,159.080001,2475638
1643037900,0,"2022-01-24 15:25:00",159.059997,159.339996,158.720001,158.899993,1860117
1643038200,0,"2022-01-24 15:30:00",158.900299,159.399993,158.75,159,1641883
1643038500,0,"2022-01-24 15:35:00",159,159.309997,158.524993,158.524993,1904007
1643038800,0,"2022-01-24 15:40:00",158.529998,159.100006,158.149993,159.059997,1604630
1643039100,0,"2022-01-24 15:45:00",159.059997,159.119995,157.639999,158.130004,2269916
1643039400,0,"2022-01-24 15:50:00",158.125,158.936904,157.960006,158.910003,1244444
1643039700,0,"2022-01-24 15:55:00",158.910003,159.009994,158.270004,158.460006,1441780
1643040000,0,"2022-01-24 16:00:00",158.470001,158.470001,157.990005,158.134994,1479855
1643040300,0,"2022-01-24 16:05:00",158.130004,158.720001,157.809997,157.880004,1565555
1643040600,0,"2022-01-24 16:10:00",157.899993,158.270004,157.580001,158.089904,1548193
1643040900,0,"2022-01-24 16:15:00",158.070007,158.419998,157.979995,158.139892,1331707
1643041200,0,"2022-01-24 16:20:00",158.119995,158.429992,157.910095,157.979995,1222565
1643041500,0,"2022-01-24 16:25:00",157.970001,158.410003,157.770004,158.350006,1335068
1643041800,0,"2022-01-24 16:30:00",158.36,158.5,157.899993,157.979995,1309127
1643042100,0,"2022-01-24 16:35:00",157.979995,158.080001,157.300003,157.709106,1793240
1643042400,0,"2022-01-24 16:40:00",157.700607,157.740005,157,157.289993,2928064
1643042700,0,"2022-01-24 16:45:00",157.289993,157.410003,156.460006,156.490005,2124992
1643043000,0,"2022-01-24 16:50:00",156.494995,157.035003,156.380004,156.869995,1958231
1643043300,0,"2022-01-24 16:55:00",156.880004,157.229995,156.764999,157.190002,1559981
1643043600,0,"2022-01-24 17:00:00",157.199996,157.258605,156.529998,156.619995,1456135
1643043900,0,"2022-01-24 17:05:00",156.61,156.740005,156.050003,156.070098,1624164
1643044200,0,"2022-01-24 17:10:00",156.070007,156.300003,155.270004,155.440002,2965004
1643044500,0,"2022-01-24 17:15:00",155.410003,155.490005,154.699996,154.982696,3062331
1643044800,0,"2022-01-24 17:20:00",154.979995,155.690002,154.729995,155.289993,1606214
1643045100,0,"2022-01-24 17:25:00",155.279998,155.929992,154.740005,155.649993,1570288
1643045400,0,"2022-01-24 17:30:00",155.639999,155.899993,155.320007,155.815002,1463435
1643045700,0,"2022-01-24 17:35:00",155.789993,155.839996,155.270004,155.729995,1264165
1643046000,0,"2022-01-24 17:40:00",155.729995,156.479995,155.274993,156.350097,1704637
1643046300,0,"2022-01-24 17:45:00",156.3526,156.960006,156.320007,156.845001,1493816
1643046600,0,"2022-01-24 17:50:00",156.830001,157.279998,156.539993,157.199996,1682109
1643046900,0,"2022-01-24 17:55:00",157.179992,157.419998,156.800003,156.949996,1483435
1643047200,0,"2022-01-24 18:00:00",156.949996,157.25,156.779998,157.214996,1481745
1643047500,0,"2022-01-24 18:05:00",157.210006,158.050003,156.899993,157.389999,1769132
1643047800,0,"2022-01-24 18:10:00",157.369995,157.868103,157.229995,157.705001,1165156
1643048100,0,"2022-01-24 18:15:00",157.720001,158.339904,157.61,158.119995,1464727
1643048400,0,"2022-01-24 18:20:00",158.119995,158.259994,157.139999,157.211196,1411863
1643048700,0,"2022-01-24 18:25:00",157.220001,157.580001,156.979995,157.029998,1316874
1643049000,0,"2022-01-24 18:30:00",157.031005,157.86,156.960006,157.75,1036336
1643049300,0,"2022-01-24 18:35:00",157.75,157.960006,157.059997,157.889999,1243345
1643049600,0,"2022-01-24 18:40:00",157.889999,157.929992,157.059997,157.151,1085642
1643049900,0,"2022-01-24 18:45:00",157.149993,158.25,157.100006,158.238006,1036777
1643050200,0,"2022-01-24 18:50:00",158.220001,158.659896,158.059997,158.570007,1168041
1643050500,0,"2022-01-24 18:55:00",158.550003,158.889999,158.322402,158.830001,1056472
1643050800,0,"2022-01-24 19:00:00",158.830001,159.580001,158.75,158.949996,1760876
1643051100,0,"2022-01-24 19:05:00",158.940002,159.369995,158.820007,159.087402,1280571
1643051400,0,"2022-01-24 19:10:00",159.100006,159.490905,157.970001,158.429992,1691451
1643051700,0,"2022-01-24 19:15:00",158.425003,158.699996,157.770004,157.772994,1287809
1643052000,0,"2022-01-24 19:20:00",157.809997,158.330001,157.029998,157.070007,1493404
1643052300,0,"2022-01-24 19:25:00",157.080001,157.470001,156.979995,157.199996,1190234
1643052600,0,"2022-01-24 19:30:00",157.190002,157.839996,157.11,157.191604,1033016
1643052900,0,"2022-01-24 19:35:00",157.190994,157.234695,156.149993,156.4794,1462350
1643053200,0,"2022-01-24 19:40:00",156.460098,156.768096,156.210006,156.509994,1155745
1643053500,0,"2022-01-24 19:45:00",156.5,157.289993,156.020004,157.179992,1227371
1643053800,0,"2022-01-24 19:50:00",157.163192,157.559997,156.794998,157.529998,1156075
1643054100,0,"2022-01-24 19:55:00",157.529998,157.960006,157.104995,157.830001,1102733
1643054400,0,"2022-01-24 20:00:00",157.839996,158.436492,157.740798,157.8712,1371722
1643054700,0,"2022-01-24 20:05:00",157.869995,158.059997,157.389999,157.880004,1112188
1643055000,0,"2022-01-24 20:10:00",157.880004,158.660003,157.86,158.520004,999878
1643055300,0,"2022-01-24 20:15:00",158.520004,159.169998,157.720001,157.940002,1660213
1643055600,0,"2022-01-24 20:20:00",157.949996,158.850006,157.949996,158.490097,1038509
1643055900,0,"2022-01-24 20:25:00",158.494995,158.919998,157.960006,158.5,1313562
1643056200,0,"2022-01-24 20:30:00",158.5,159.748992,158.029998,159.580001,1787936
1643056500,0,"2022-01-24 20:35:00",159.593307,159.910003,159.020004,159.779998,1423060
1643056800,0,"2022-01-24 20:40:00",159.789993,159.869995,158.550003,159.039993,1788655
1643057100,0,"2022-01-24 20:45:00",159.039993,160.210098,158.949996,160.145004,1999904
1643057400,0,"2022-01-24 20:50:00",160.119995,161.5,160.119995,161.179992,2988225
1643057700,0,"2022-01-24 20:55:00",161.190002,162.300003,160.779998,162.130004,4940254
1643058000,0,"2022-01-24 21:00:00",161.619995,161.619995,161.619995,161.619995,
1643121000,0,"2022-01-25 14:30:00",158.979995,159.75,158.309997,158.350006,4924849
1643121300,0,"2022-01-25 14:35:00",158.5,159.220001,158.389999,158.619995,1891689
1643121600,0,"2022-01-25 14:40:00",158.25,158.419998,157.839996,158.199905,3163989
1643121900,0,"2022-01-25 14:45:00",157.589996,157.919998,157.470001,157.669998,1641680
1643122200,0,"2022-01-25 14:50:00",158.093994,158.093994,157.369995,157.419998,1444131
1643122500,0,"2022-01-25 14:55:00",157.648498,157.919998,157.425003,157.619995,1513674
1643122800,0,"2022-01-25 15:00:00",157.639999,158.005996,157.070007,157.235,1710143
1643123100,0,"2022-01-25 15:05:00",157.240005,157.720001,157.020004,157.623901,1342458
1643123400,0,"2022-01-25 15:10:00",157.619995,157.940002,157.179992,157.919998,1265212
1643123700,0,"2022-01-25 15:15:00",157.910003,158.076995,157.391006,157.759994,1517583
1643124000,0,"2022-01-25 15:20:00",157.770004,157.899993,157.460006,157.690002,1281799
1643124300,0,"2022-01-25 15:25:00",157.690002,158.839904,157.589996,158.809997,1360099
1643124600,0,"2022-01-25 15:30:00",158.8199,158.889999,158.539993,158.755004,1109804
1643124900,0,"2022-01-25 15:35:00",158.759994,159.072006,158.149993,158.550003,1497486
1643125200,0,"2022-01-25 15:40:00",158.549896,159.350006,158.330001,159.300094,1118726
1643125500,0,"2022-01-25 15:45:00",159.300003,159.789993,158.940002,159.492294,1319128
1643125800,0,"2022-01-25 15:50:00",159.509994,159.589996,158.669998,158.850006,1214413
1643126100,0,"2022-01-25 15:55:00",158.869995,159.020004,158.320007,158.410003,900709
1643126400,0,"2022-01-25 16:00:00",158.410003,158.720001,158.270004,158.649993,906518
1643126700,0,"2022-01-25 16:05:00",158.669998,158.889999,158.029998,158.332595,1030809
1643127000,0,"2022-01-25 16:10:00",158.36,158.559997,157.809997,158.029998,1106030
1643127300,0,"2022-01-25 16:15:00",158.029998,158.660003,157.880004,158.595001,1007958
1643127600,0,"2022-01-25 16:20:00",158.580001,158.949996,158.460006,158.619995,983538
1643127900,0,"2022-01-25 16:25:00",158.600006,158.839996,158.244995,158.580001,880478
1643128200,0,"2022-01-25 16:30:00",158.589996,158.779998,158.255004,158.309997,739693
1643128500,0,"2022-01-25 16:35:00",158.309997,158.479995,157.559997,157.740005,1155505
1643128800,0,"2022-01-25 16:40:00",157.740005,157.941192,157.600006,157.830001,786851
1643129100,0,"2022-01-25 16:45:00",157.830001,158.128005,157.710006,158.024993,813765
1643129400,0,"2022-01-25 16:50:00",158.020004,158.229995,157.800003,158.149993,828073
1643129700,0,"2022-01-25 16:55:00",158.144195,158.189895,157.220001,157.339996,1260584
1643130000,0,"2022-01-25 17:00:00",157.350006,157.580001,157.134994,157.569,1021469
1643130300,0,"2022-01-25 17:05:00",157.570007,158.429992,157.559997,158.259994,1077451
1643130600,0,"2022-01-25 17:10:00",158.259994,158.490005,158.023498,158.389892,742245
1643130900,0,"2022-01-25 17:15:00",158.410003,158.779998,157.820007,158.229904,1078950
1643131200,0,"2022-01-25 17:20:00",158.229995,158.889999,158.141494,158.669799,712378
1643131500,0,"2022-01-25 17:25:00",158.669998,158.960006,158.550003,158.679992,807266
1643131800,0,"2022-01-25 17:30:00",158.679992,158.740005,158.009994,158.145996,815888
1643132100,0,"2022-01-25 17:35:00",158.160003,158.320007,157.979995,158.190002,695433
1643132400,0,"2022-01-25 17:40:00",158.210006,158.389999,157.735,158.369995,774180
1643132700,0,"2022-01-25 17:45:00",158.369995,158.5,157.779998,157.910003,648030
1643133000,0,"2022-01-25 17:50:00",157.919998,158.179992,157.710006,157.919998,685487
1643133300,0,"2022-01-25 17:55:00",157.916397,158.389999,157.619903,158.350006,669023
1643133600,0,"2022-01-25 18:00:00",158.36,158.360992,157.919998,158.169998,690390
1643133900,0,"2022-01-25 18:05:00",158.169998,158.449996,157.970001,158.25,858754
1643134200,0,"2022-01-25 18:10:00",158.25,158.690002,158.199996,158.570007,569936
1643134500,0,"2022-01-25 18:15:00",158.589996,158.990005,158.5,158.889999,643005
1643134800,0,"2022-01-25 18:20:00",158.880004,158.949996,158.660003,158.75,588033
1643135100,0,"2022-01-25 18:25:00",158.740005,159.479995,158.570007,159.387405,939134
1643135400,0,"2022-01-25 18:30:00",159.380004,159.649993,159.251098,159.529998,921257
1643135700,0,"2022-01-25 18:35:00",159.539993,159.690002,159.309997,159.669998,705638
1643136000,0,"2022-01-25 18:40:00",159.669998,159.740005,159.330001,159.570007,727663
1643136300,0,"2022-01-25 18:45:00",159.559997,160.155807,159.435806,160.012496,1177672
1643136600,0,"2022-01-25 18:50:00",160.020004,160.36,159.919998,160.330001,822960
1643136900,0,"2022-01-25 18:55:00",160.330001,160.531005,160.014099,160.494995,820282
1643137200,0,"2022-01-25 19:00:00",160.492706,160.550003,159.899993,160.0065,937489
1643137500,0,"2022-01-25 19:05:00",159.990005,160.240005,159.830001,160.070098,791687
1643137800,0,"2022-01-25 19:10:00",160.089996,161.100006,160.064193,161.000106,1570223
1643138100,0,"2022-01-25 19:15:00",161.009994,161.139999,160.759994,161,1027742
1643138400,0,"2022-01-25 19:20:00",161,161.460006,160.940002,161.225006,1372181
1643138700,0,"2022-01-25 19:25:00",161.213195,161.779998,161.080001,161.720001,1708686
1643139000,0,"2022-01-25 19:30:00",161.710006,161.779998,161.139999,161.25,1438024
1643139300,0,"2022-01-25 19:35:00",161.259994,161.839996,161.229995,161.839996,1297186
1643139600,0,"2022-01-25 19:40:00",161.830001,162.130004,161.731506,161.949996,1127070
1643139900,0,"2022-01-25 19:45:00",161.960006,162.289993,161.910003,162.029998,1170055
1643140200,0,"2022-01-25 19:50:00",162.039993,162.479995,161.880004,162.395004,1112238
1643140500,0,"2022-01-25 19:55:00",162.389999,162.759994,162.279998,162.475006,1219464
1643140800,0,"2022-01-25 20:00:00",162.470001,162.554992,161.850006,162.039993,1310760
1643141100,0,"2022-01-25 20:05:00",162.059997,162.080001,161.309997,161.365005,1145258
1643141400,0,"2022-01-25 20:10:00",161.380004,161.529998,161.190002,161.429992,1041563
1643141700,0,"2022-01-25 20:15:00",161.440002,162,161.330001,161.899993,1155708
1643142000,0,"2022-01-25 20:20:00",161.880004,161.899993,161.080001,161.11,1030328
1643142300,0,"2022-01-25 20:25:00",161.11,161.160003,160.440002,160.669998,1238925
1643142600,0,"2022-01-25 20:30:00",160.664993,160.919998,160.460006,160.679992,1257491
1643142900,0,"2022-01-25 20:35:00",160.675003,161.169998,160.160003,161.074996,1335656
1643143200,0,"2022-01-25 20:40:00",161.080001,161.5,160.750106,160.929992,1262180
1643143500,0,"2022-01-25 20:45:00",160.923995,161.222106,160.36,160.550094,1533179
1643143800,0,"2022-01-25 20:50:00",160.539993,160.554992,159.389999,159.660003,2675598
1643144100,0,"2022-01-25 20:55:00",159.669998,160.11,159.419998,159.880004,3714044
1643144400,0,"2022-01-25 21:00:00",159.779998,159.779998,159.779998,159.779998,
1643207400,0,"2022-01-26 14:30:00",163.5,163.630004,162.320007,162.739898,5505066
1643207700,0,"2022-01-26 14:35:00",162.625,163.240005,162.494995,163.154998,1905599
1643208000,0,"2022-01-26 14:40:00",162.75,162.869995,161.850006,161.929992,1989174
1643208300,0,"2022-01-26 14:45:00",162,162.009994,161.619995,161.970001,1714141
1643208600,0,"2022-01-26 14:50:00",161.75,162.25,161.729995,162.048004,1429957
1643208900,0,"2022-01-26 14:55:00",162,162.160003,161.634994,162.160003,1349655
1643209200,0,"2022-01-26 15:00:00",162.1501,162.86,161.869995,162.639999,1404467
1643209500,0,"2022-01-26 15:05:00",162.647598,162.949996,162.380004,162.845001,1165688
1643209800,0,"2022-01-26 15:10:00",162.845001,162.855804,162.100006,162.300003,1232762
1643210100,0,"2022-01-26 15:15:00",162.330001,162.399993,161.929992,162.279998,1173656
1643210400,0,"2022-01-26 15:20:00",162.279998,162.279998,161.800003,162.014999,1067311
1643210700,0,"2022-01-26 15:25:00",162.029998,162.050003,161.5,161.759994,1087234
1643211000,0,"2022-01-26 15:30:00",161.758697,162.270004,161.550003,162.020004,1111753
1643211300,0,"2022-01-26 15:35:00",162.020004,162.419998,161.899993,162.020004,1204944
1643211600,0,"2022-01-26 15:40:00",162.020004,162.330001,161.36,161.490005,1176733
1643211900,0,"2022-01-26 15:45:00",161.496505,161.839996,161.449996,161.757003,1186406
1643212200,0,"2022-01-26 15:50:00",161.720001,162,161.639999,161.880004,1063791
1643212500,0,"2022-01-26 15:55:00",161.86,162.339996,161.759994,162.190002,885116
1643212800,0,"2022-01-26 16:00:00",162.199996,162.279998,161.770004,161.929992,653122
1643213100,0,"2022-01-26 16:05:00",161.934997,162.380004,161.880004,162.354995,831068
1643213400,0,"2022-01-26 16:10:00",162.339996,162.710006,162.240005,162.629302,889212
1643213700,0,"2022-01-26 16:15:00",162.619995,162.899993,162.490005,162.548706,767435
1643214000,0,"2022-01-26 16:20:00",162.544998,162.800003,162.449996,162.796005,722758
1643214300,0,"2022-01-26 16:25:00",162.789993,162.869995,162.589996,162.699996,594853
1643214600,0,"2022-01-26 16:30:00",162.710006,163.039901,162.699996,163,818531
1643214900,0,"2022-01-26 16:35:00",162.990005,163.130004,162.779998,162.869995,662640
1643215200,0,"2022-01-26 16:40:00",162.869995,163.115005,162.869903,162.883605,682511
1643215500,0,"2022-01-26 16:45:00",162.8936,163.070007,162.714996,162.841705,569036
1643215800,0,"2022-01-26 16:50:00",162.839996,162.850006,162.429992,162.770004,632166
1643216100,0,"2022-01-26 16:55:00",162.779998,163.009994,162.699996,162.837097,599739
1643216400,0,"2022-01-26 17:00:00",162.845397,163.029998,162.761993,162.850006,610109
1643216700,0,"2022-01-26 17:05:00",162.850006,162.959793,162.809997,162.940002,429177
1643217000,0,"2022-01-26 17:10:00",162.955001,163.100006,162.759994,163,714135
1643217300,0,"2022-01-26 17:15:00",163.009994,163.149993,162.899993,162.921707,597716
1643217600,0,"2022-01-26 17:20:00",162.919998,163.119995,162.720001,162.756698,621275
1643217900,0,"2022-01-26 17:25:00",162.759994,162.979995,162.740005,162.929992,525759
1643218200,0,"2022-01-26 17:30:00",162.939605,163.009994,162.830001,162.970794,589416
1643218500,0,"2022-01-26 17:35:00",162.970001,163.190002,162.949996,163.089996,827722
1643218800,0,"2022-01-26 17:40:00",163.085006,163.549896,163.080001,163.509994,819003
1643219100,0,"2022-01-26 17:45:00",163.509994,163.529998,163.259994,163.429992,679477
1643219400,0,"2022-01-26 17:50:00",163.429992,163.447006,163.169998,163.289993,857510
1643219700,0,"2022-01-26 17:55:00",163.300003,163.350006,163.115005,163.243392,517123
1643220000,0,"2022-01-26 18:00:00",163.25,163.274993,162.570007,162.725006,1224825
1643220300,0,"2022-01-26 18:05:00",162.720993,163.039901,162.600006,163.020004,627679
1643220600,0,"2022-01-26 18:10:00",163.009994,163.149993,162.890106,163.059997,689243
1643220900,0,"2022-01-26 18:15:00",163.059997,163.095001,162.785003,162.865005,572662
1643221200,0,"2022-01-26 18:20:00",162.860992,162.880004,162.61,162.75,596772
1643221500,0,"2022-01-26 18:25:00",162.75,162.979995,162.699996,162.873794,521439
1643221800,0,"2022-01-26 18:30:00",162.86,163.048599,162.774993,162.839996,599820
1643222100,0,"2022-01-26 18:35:00",162.845001,162.990005,162.729995,162.904998,550894
1643222400,0,"2022-01-26 18:40:00",162.889999,163.029998,162.800003,162.955001,625050
1643222700,0,"2022-01-26 18:45:00",162.949996,162.970001,162.725006,162.804992,653133
1643223000,0,"2022-01-26 18:50:00",162.800003,163.149993,162.682693,163.080093,646053
1643223300,0,"2022-01-26 18:55:00",163.080001,163.100006,162.759994,162.779998,500292
1643223600,0,"2022-01-26 19:00:00",162.779998,164.119995,162.600006,163.839996,2340475
1643223900,0,"2022-01-26 19:05:00",163.789993,164.389404,163.559997,163.664993,1679713
1643224200,0,"2022-01-26 19:10:00",163.679992,163.960006,161.929992,162.130004,1892963
1643224500,0,"2022-01-26 19:15:00",162.139999,162.759994,162.100006,162.505004,1384260
1643224800,0,"2022-01-26 19:20:00",162.490005,162.759994,162.130004,162.550003,989541
1643225100,0,"2022-01-26 19:25:00",162.550003,163.25,162.479995,163.080001,1173660
1643225400,0,"2022-01-26 19:30:00",163.080001,163.139999,161.630004,161.930999,1597948
1643225700,0,"2022-01-26 19:35:00",161.919998,163.5,161.619995,163.139999,1932605
1643226000,0,"2022-01-26 19:40:00",163.139999,163.169998,161.25,161.289993,1740443
1643226300,0,"2022-01-26 19:45:00",161.289993,162.744995,159.080001,159.369995,2916002
1643226600,0,"2022-01-26 19:50:00",159.389999,161.845001,159.350006,160.339996,1822952
1643226900,0,"2022-01-26 19:55:00",160.320007,160.61,159.634902,160.520095,1537755
1643227200,0,"2022-01-26 20:00:00",160.539993,160.539993,158.630004,158.910003,1797424
1643227500,0,"2022-01-26 20:05:00",158.919998,160.014892,158.089996,158.093902,1917320
1643227800,0,"2022-01-26 20:10:00",158.11,160.309997,158.100006,158.740005,1817885
1643228100,0,"2022-01-26 20:15:00",158.740005,159.869995,158.119995,158.300003,1581302
1643228400,0,"2022-01-26 20:20:00",158.309997,158.640106,157.820007,158.320007,1613629
1643228700,0,"2022-01-26 20:25:00",158.339904,159.690002,158.169998,159.600006,1563995
1643229000,0,"2022-01-26 20:30:00",159.589996,159.869995,158.419998,158.710006,1591489
1643229300,0,"2022-01-26 20:35:00",158.699996,159.442504,158.169998,158.770004,1411066
1643229600,0,"2022-01-26 20:40:00",158.779998,159.649993,158.470001,159.020004,1550670
1643229900,0,"2022-01-26 20:45:00",159.039993,159.580001,158.561996,158.961502,1890714
1643230200,0,"2022-01-26 20:50:00",158.955001,160.130004,158.509994,159.970001,2144072
1643230500,0,"2022-01-26 20:55:00",159.940002,160.244995,159.25,159.75,4061279
1643230800,0,"2022-01-26 21:00:00",159.690002,159.690002,159.690002,159.690002,
1643293800,0,"2022-01-27 14:30:00",162.449996,163.419998,162.160003,162.449996,4953625
1643294100,0,"2022-01-27 14:35:00",162.419998,162.520004,161.699996,161.949996,1752873
1643294400,0,"2022-01-27 14:40:00",161.970001,163.529998,161.919998,163.425003,2047616
1643294700,0,"2022-01-27 14:45:00",163.419998,163.839996,162.929992,163.009994,2134955
1643295000,0,"2022-01-27 14:50:00",163,163.75,162.800003,163.570007,1924766
1643295300,0,"2022-01-27 14:55:00",163.589996,163.669998,162.539993,163.070007,1697238
1643295600,0,"2022-01-27 15:00:00",163.080001,163.539993,162.759994,163.529998,1611536
1643295900,0,"2022-01-27 15:05:00",163.529998,163.669998,163.250106,163.373703,1112235
1643296200,0,"2022-01-27 15:10:00",163.380004,163.809997,163.158203,163.520004,1184072
1643296500,0,"2022-01-27 15:15:00",163.520004,163.529998,162.910003,163.050003,1132972
1643296800,0,"2022-01-27 15:20:00",163.054092,163.270004,162.839996,163.11,1142041
1643297100,0,"2022-01-27 15:25:00",163.11,163.220001,162.470001,162.61,1361814
1643297400,0,"2022-01-27 15:30:00",162.589996,162.759994,162.149993,162.184997,1349141
1643297700,0,"2022-01-27 15:35:00",162.175003,162.289993,161.679992,161.800003,1156029
1643298000,0,"2022-01-27 15:40:00",161.830001,162.330001,161.679992,162.266204,1347073
1643298300,0,"2022-01-27 15:45:00",162.259994,162.339996,161.740005,161.940002,962343
1643298600,0,"2022-01-27 15:50:00",161.934997,162.5,161.889999,162.330093,1011368
1643298900,0,"2022-01-27 15:55:00",162.350006,163.029998,162.320007,162.970001,1231216
1643299200,0,"2022-01-27 16:00:00",162.960006,163.389999,162.940002,163.050003,1142018
1643299500,0,"2022-01-27 16:05:00",163.050003,163.220001,162.595001,162.919998,1058645
1643299800,0,"2022-01-27 16:10:00",162.919998,163.320007,162.889999,163.25,922723
1643300100,0,"2022-01-27 16:15:00",163.259994,163.264999,162.479995,162.800003,1058589
1643300400,0,"2022-01-27 16:20:00",162.789993,163.029998,162.490005,162.589996,819607
1643300700,0,"2022-01-27 16:25:00",162.580001,162.589996,162.179992,162.330001,900283
1643301000,0,"2022-01-27 16:30:00",162.339996,163.089996,162.270004,163.074996,930529
1643301300,0,"2022-01-27 16:35:00",163.073104,163.240005,162.869995,162.979095,775517
1643301600,0,"2022-01-27 16:40:00",162.970001,163.350006,162.910003,163.080001,1120773
1643301900,0,"2022-01-27 16:45:00",163.080001,163.220001,162.830001,162.960006,756765
1643302200,0,"2022-01-27 16:50:00",162.955001,163.139999,162.710006,162.949996,1196320
1643302500,0,"2022-01-27 16:55:00",162.960006,163.080001,162.61,162.669998,694197
1643302800,0,"2022-01-27 17:00:00",162.688995,162.705001,162.130004,162.419601,991577
1643303100,0,"2022-01-27 17:05:00",162.410003,162.425003,161.690002,161.820007,1062022
1643303400,0,"2022-01-27 17:10:00",161.830001,161.880004,161.490005,161.759994,985378
1643303700,0,"2022-01-27 17:15:00",161.753204,161.779998,161.059997,161.315002,1324429
1643304000,0,"2022-01-27 17:20:00",161.3199,161.389999,161.059997,161.220001,873298
1643304300,0,"2022-01-27 17:25:00",161.225006,161.470001,160.960006,161.144607,1127445
1643304600,0,"2022-01-27 17:30:00",161.139999,161.350006,160.800003,160.880004,1212293
1643304900,0,"2022-01-27 17:35:00",160.880004,160.996795,160.529998,160.770004,1505921
1643305200,0,"2022-01-27 17:40:00",160.759994,161.009994,160.671005,160.809997,844203
1643305500,0,"2022-01-27 17:45:00",160.815002,160.815002,160.080001,160.115005,1198656
1643305800,0,"2022-01-27 17:50:00",160.115005,160.899993,160.115005,160.679992,1108667
1643306100,0,"2022-01-27 17:55:00",160.669998,161.169998,160.619995,160.904998,1132865
1643306400,0,"2022-01-27 18:00:00",160.899993,161.139999,160.330001,160.410003,1099800
1643306700,0,"2022-01-27 18:05:00",160.399993,160.460006,159.910003,160.11,1301604
1643307000,0,"2022-01-27 18:10:00",160.11,160.160003,159.690002,159.869995,1061239
1643307300,0,"2022-01-27 18:15:00",159.850006,160.220001,159.429992,159.460098,1278355
1643307600,0,"2022-01-27 18:20:00",159.460006,159.570007,158.816299,158.929992,1214233
1643307900,0,"2022-01-27 18:25:00",158.925903,159.220001,158.589996,158.779998,1058188
1643308200,0,"2022-01-27 18:30:00",158.770004,159.399993,158.679992,159.399993,1036482
1643308500,0,"2022-01-27 18:35:00",159.389999,159.630493,158.960006,159,1092202
1643308800,0,"2022-01-27 18:40:00",158.990005,159.410003,158.800003,159.210006,1086705
1643309100,0,"2022-01-27 18:45:00",159.199996,159.570007,159.005004,159.490005,909457
1643309400,0,"2022-01-27 18:50:00",159.490005,159.570007,158.949996,159.149993,858093
1643309700,0,"2022-01-27 18:55:00",159.149993,159.929901,158.994995,159.789901,1284414
1643310000,0,"2022-01-27 19:00:00",159.770004,160.485,159.679992,160.330001,1424056
1643310300,0,"2022-01-27 19:05:00",160.320007,160.649993,160.059997,160.119995,1245594
1643310600,0,"2022-01-27 19:10:00",160.11,160.330001,159.940002,159.980895,907410
1643310900,0,"2022-01-27 19:15:00",160,160.070007,159.389999,159.630096,947833
