,Portfolio,Cash
58234,1018278.5254063226,1018278.5254063226
58235,1018278.5254063226,1018278.5254063226
58236,1018278.5254063226,1018278.5254063226
58237,1018278.5254063226,1018278.5254063226
58238,1018278.5254063226,1018278.5254063226
58239,1018278.5254063226,1018278.5254063226
58240,1018278.5254063226,1018278.5254063226
58241,1018278.5254063226,1018278.5254063226
58242,1018278.5254063226,1018278.5254063226
58243,1018278.5254063226,1018278.5254063226
58244,1018278.5254063226,1018278.5254063226
58245,1018278.5254063226,1018278.5254063226
58246,1018278.5254063226,1018278.5254063226
58247,1018278.5254063226,1018278.5254063226
58248,1018278.5254063226,1018278.5254063226
58249,1018278.5254063226,1018278.5254063226
58250,1018278.5254063226,1018278.5254063226
58251,1018278.5254063226,1018278.5254063226
58252,1018278.5254063226,1018278.5254063226
58253,1018278.5254063226,1018278.5254063226
58254,1018278.5254063226,1018278.5254063226
58255,1018278.5254063226,1018278.5254063226
58256,1018278.5254063226,1018278.5254063226
58257,1018278.5254063226,1018278.5254063226
58258,1018278.5254063226,1018278.5254063226
58259,1018278.5254063226,1018278.5254063226
58260,1018278.5254063226,1018278.5254063226
58261,1018278.5254063226,1018278.5254063226
58262,1018278.5254063226,1018278.5254063226
58263,1018278.5254063226,1018278.5254063226
58264,1018278.5254063226,1018278.5254063226
58265,1018278.5254063226,1018278.5254063226
58266,1018278.5254063226,1018278.5254063226
58267,1018278.5254063226,1018278.5254063226
58268,1018278.5254063226,1018278.5254063226
58269,1018278.5254063226,1018278.5254063226
58270,1018278.5254063226,1018278.5254063226
58271,1018278.5254063226,1018278.5254063226
58272,1018278.5254063226,1018278.5254063226
58273,1018278.5254063226,1018278.5254063226
58274,1018278.5254063226,1018278.5254063226
58275,1018278.5254063226,1018278.5254063226
58276,1018278.5254063226,1018278.5254063226
58277,1018278.5254063226,1018278.5254063226
58278,1018278.5254063226,1018278.5254063226
58279,1018278.5254063226,1018278.5254063226
58280,1018278.5254063226,1018278.5254063226
58281,1018278.5254063226,1018278.5254063226
58282,1018278.5254063226,1018278.5254063226
58283,1018278.5254063226,1018278.5254063226
58284,1018278.5254063226,1018278.5254063226
58285,1018278.5254063226,1018278.5254063226
58286,1018278.5254063226,1018278.5254063226
58287,1018278.5254063226,1018278.5254063226
58288,1018278.5254063226,1018278.5254063226
58289,1018278.5254063226,1018278.5254063226
58290,1018278.5254063226,1018278.5254063226
58291,1018278.5254063226,1018278.5254063226
58292,1018278.5254063226,1018278.5254063226
58293,1018278.5254063226,1018278.5254063226
58294,1018278.5254063226,1018278.5254063226
58295,1018278.5254063226,1018278.5254063226
58296,1018278.5254063226,1018278.5254063226
58297,1018278.5254063226,1018278.5254063226
58298,1018278.5254063226,1018278.5254063226
58299,1018278.5254063226,1018278.5254063226
58300,1018278.5254063226,1018278.5254063226
58301,1018278.5254063226,1018278.5254063226
58302,1018278.5254063226,1018278.5254063226
58303,1018278.5254063226,1018278.5254063226
58304,1018278.5254063226,1018278.5254063226
58305,1018278.5254063226,1018278.5254063226
58306,1018278.5254063226,1018278.5254063226
58307,1018278.5254063226,1018278.5254063226
58308,1018278.5254063226,1018278.5254063226
58309,1018278.5254063226,1018278.5254063226
58310,1018278.5254063226,1018278.5254063226
58311,1018278.5254063226,1018278.5254063226
58312,1018278.5254063226,1018278.5254063226
58313,1018278.5254063226,1018278.5254063226
58314,1018278.5254063226,1018278.5254063226
58315,1018278.5254063226,1018278.5254063226
58316,1018278.5254063226,1018278.5254063226
58317,1018278.5254063226,1018278.5254063226
58318,1018278.5254063226,1018278.5254063226
58319,1018278.5254063226,1018278.5254063226
58320,1018278.5254063226,1018278.5254063226
58321,1018278.5254063226,1018278.5254063226
58322,1018278.5254063226,1018278.5254063226
58323,1018278.5254063226,1018278.5254063226
58324,1018278.5254063226,1018278.5254063226
58325,1018278.5254063226,1018278.5254063226
58326,1018278.5254063226,1018278.5254063226
58327,1018278.5254063226,1018278.5254063226
58328,1018278.5254063226,1018278.5254063226
58329,1018278.5254063226,1018278.5254063226
58330,1018278.5254063226,1018278.5254063226
58331,1018278.5254063226,1018278.5254063226
58332,1018278.5254063226,1018278.5254063226
58333,1018278.5254063226,1018278.5254063226
58334,1018278.5254063226,1018278.5254063226
58335,1018278.5254063226,1018278.5254063226
58336,1018278.5254063226,1018278.5254063226
58337,1018278.5254063226,1018278.5254063226
58338,1018278.5254063226,1018278.5254063226
58339,1018278.5254063226,1018278.5254063226
58340,1018278.5254063226,1018278.5254063226
58341,1018278.5254063226,1018278.5254063226
58342,1018278.5254063226,1018278.5254063226
58343,1018278.5254063226,1018278.5254063226
58344,1018278.5254063226,1018278.5254063226
58345,1018278.5254063226,1018278.5254063226
58346,1018278.5254063226,1018278.5254063226
58347,1018278.5254063226,1018278.5254063226
58348,1018278.5254063226,1018278.5254063226
58349,1018278.5254063226,1018278.5254063226
58350,1018278.5254063226,1018278.5254063226
58351,1018278.5254063226,1018278.5254063226
58352,1018278.5254063226,1018278.5254063226
58353,1018278.5254063226,1018278.5254063226
58354,1018278.5254063226,1018278.5254063226
58355,1018278.5254063226,1018278.5254063226
58356,1018278.5254063226,1018278.5254063226
58357,1018278.5254063226,1018278.5254063226
58358,1018278.5254063226,1018278.5254063226
58359,1018278.5254063226,1018278.5254063226
58360,1018278.5254063226,1018278.5254063226
58361,1018278.5254063226,1018278.5254063226
58362,1018278.5254063226,1018278.5254063226
58363,1018278.5254063226,1018278.5254063226
58364,1018278.5254063226,1018278.5254063226
58365,1018278.5254063226,1018278.5254063226
58366,1018278.5254063226,1018278.5254063226
58367,1018278.5254063226,1018278.5254063226
58368,1018278.5254063226,1018278.5254063226
58369,1018278.5254063226,1018278.5254063226
58370,1018278.5254063226,1018278.5254063226
58371,1018278.5254063226,1018278.5254063226
58372,1018278.5254063226,1018278.5254063226
58373,1018278.5254063226,1018278.5254063226
58374,1018278.5254063226,1018278.5254063226
58375,1018278.5254063226,1018278.5254063226
58376,1018278.5254063226,1018278.5254063226
58377,1018278.5254063226,1018278.5254063226
58378,1018278.5254063226,1018278.5254063226
58379,1018278.5254063226,1018278.5254063226
58380,1018278.5254063226,1018278.5254063226
58381,1018278.5254063226,1018278.5254063226
58382,1018278.5254063226,1018278.5254063226
58383,1018278.5254063226,1018278.5254063226
58384,1018278.5254063226,1018278.5254063226
58385,1018278.5254063226,1018278.5254063226
58386,1018278.5254063226,1018278.5254063226
58387,1018278.5254063226,1018278.5254063226
58388,1018278.5254063226,1018278.5254063226
58389,1018278.5254063226,1018278.5254063226
58390,1018278.5254063226,1018278.5254063226
58391,1018278.5254063226,1018278.5254063226
58392,1018278.5254063226,1018278.5254063226
58393,1018278.5254063226,1018278.5254063226
58394,1018278.5254063226,1018278.5254063226
58395,1018278.5254063226,1018278.5254063226
58396,1018278.5254063226,1018278.5254063226
58397,1018278.5254063226,1018278.5254063226
58398,1018278.5254063226,1018278.5254063226
58399,1018278.5254063226,1018278.5254063226
58400,1018278.5254063226,1018278.5254063226
58401,1018278.5254063226,1018278.5254063226
58402,1018278.5254063226,1018278.5254063226
58403,1018278.5254063226,1018278.5254063226
58404,1018278.5254063226,1018278.5254063226
58405,1018278.5254063226,1018278.5254063226
58406,1018278.5254063226,1018278.5254063226
58407,1018278.5254063226,1018278.5254063226
58408,1018278.5254063226,1018278.5254063226
58409,1018278.5254063226,1018278.5254063226
58410,1018278.5254063226,1018278.5254063226
58411,1018278.5254063226,1018278.5254063226
58412,1018278.5254063226,1018278.5254063226
58413,1018278.5254063226,1018278.5254063226
58414,1018278.5254063226,1018278.5254063226
58415,1018278.5254063226,1018278.5254063226
58416,1018278.5254063226,1018278.5254063226
58417,1018278.5254063226,1018278.5254063226
58418,1018278.5254063226,1018278.5254063226
58419,1018278.5254063226,1018278.5254063226
58420,1018278.5254063226,1018278.5254063226
58421,1018278.5254063226,1018278.5254063226
58422,1018278.5254063226,1018278.5254063226
58423,1018278.5254063226,1018278.5254063226
58424,1018278.5254063226,1018278.5254063226
58425,1018278.5254063226,1018278.5254063226
58426,1018278.5254063226,1018278.5254063226
58427,1018278.5254063226,1018278.5254063226
58428,1018278.5254063226,1018278.5254063226
58429,1018278.5254063226,1018278.5254063226
58430,1018278.5254063226,1018278.5254063226
58431,1018278.5254063226,1018278.5254063226
58432,1018278.5254063226,1018278.5254063226
58433,1018278.5254063226,1018278.5254063226
58434,1018278.5254063226,1018278.5254063226
58435,1018278.5254063226,1018278.5254063226
58436,1018278.5254063226,1018278.5254063226
58437,1018278.5254063226,1018278.5254063226
58438,1018278.5254063226,1018278.5254063226
58439,1018278.5254063226,1018278.5254063226
58440,1018278.5254063226,1018278.5254063226
58441,1018278.5254063226,1018278.5254063226
58442,1018278.5254063226,1018278.5254063226
58443,1018278.5254063226,1018278.5254063226
58444,1018278.5254063226,1018278.5254063226
58445,1018278.5254063226,1018278.5254063226
58446,1018278.5254063226,1018278.5254063226
58447,1018278.5254063226,1018278.5254063226
58448,1018278.5254063226,1018278.5254063226
58449,1018278.5254063226,1018278.5254063226
58450,1018278.5254063226,1018278.5254063226
58451,1018278.5254063226,1018278.5254063226
58452,1018278.5254063226,1018278.5254063226
58453,1018278.5254063226,1018278.5254063226
58454,1018278.5254063226,1018278.5254063226
58455,1018278.5254063226,1018278.5254063226
58456,1018278.5254063226,1018278.5254063226
58457,1018278.5254063226,1018278.5254063226
58458,1018278.5254063226,1018278.5254063226
58459,1018278.5254063226,1018278.5254063226
58460,1018278.5254063226,1018278.5254063226
58461,1018278.5254063226,1018278.5254063226
58462,1018278.5254063226,1018278.5254063226
58463,1018278.5254063226,1018278.5254063226
58464,1018278.5254063226,1018278.5254063226
58465,1018278.5254063226,1018278.5254063226
58466,1018278.5254063226,1018278.5254063226
58467,1018278.5254063226,1018278.5254063226
58468,1018278.5254063226,1018278.5254063226
58469,1018278.5254063226,1018278.5254063226
58470,1018278.5254063226,1018278.5254063226
58471,1018278.5254063226,1018278.5254063226
58472,1018278.5254063226,1018278.5254063226
58473,1018278.5254063226,1018278.5254063226
58474,1018278.5254063226,1018278.5254063226
58475,1018278.5254063226,1018278.5254063226
58476,1018278.5254063226,1018278.5254063226
58477,1018278.5254063226,1018278.5254063226
58478,1018278.5254063226,1018278.5254063226
58479,1018278.5254063226,1018278.5254063226
58480,1018278.5254063226,1018278.5254063226
58481,1018278.5254063226,1018278.5254063226
58482,1018278.5254063226,1018278.5254063226
58483,1018278.5254063226,1018278.5254063226
58484,1018278.5254063226,1018278.5254063226
58485,1018278.5254063226,1018278.5254063226
58486,1018278.5254063226,1018278.5254063226
58487,1018278.5254063226,1018278.5254063226
58488,1018278.5254063226,1018278.5254063226
58489,1018278.5254063226,1018278.5254063226
58490,1018278.5254063226,1018278.5254063226
58491,1018278.5254063226,1018278.5254063226
58492,1018278.5254063226,1018278.5254063226
58493,1018278.5254063226,1018278.5254063226
58494,1018278.5254063226,1018278.5254063226
58495,1018278.5254063226,1018278.5254063226
58496,1018278.5254063226,1018278.5254063226
58497,1018278.5254063226,1018278.5254063226
58498,1018278.5254063226,1018278.5254063226
58499,1018278.5254063226,1018278.5254063226
58500,1018278.5254063226,1018278.5254063226
58501,1018278.5254063226,1018278.5254063226
58502,1018278.5254063226,1018278.5254063226
58503,1018278.5254063226,1018278.5254063226
58504,1018278.5254063226,1018278.5254063226
58505,1018278.5254063226,1018278.5254063226
58506,1018278.5254063226,1018278.5254063226
58507,1018278.5254063226,1018278.5254063226
58508,1018278.5254063226,1018278.5254063226
58509,1018278.5254063226,1018278.5254063226
58510,1018278.5254063226,1018278.5254063226
58511,1018278.5254063226,1018278.5254063226
58512,1018278.5254063226,1018278.5254063226
58513,1018278.5254063226,1018278.5254063226
58514,1018278.5254063226,1018278.5254063226
58515,1018278.5254063226,1018278.5254063226
58516,1018278.5254063226,1018278.5254063226
58517,1018278.5254063226,1018278.5254063226
58518,1018278.5254063226,1018278.5254063226
58519,1018278.5254063226,1018278.5254063226
58520,1018278.5254063226,1018278.5254063226
58521,1018278.5254063226,1018278.5254063226
58522,1018278.5254063226,1018278.5254063226
58523,1018278.5254063226,1018278.5254063226
58524,1018278.5254063226,1018278.5254063226
58525,1018278.5254063226,1018278.5254063226
58526,1018278.5254063226,1018278.5254063226
58527,1018278.5254063226,1018278.5254063226
58528,1018278.5254063226,1018278.5254063226
58529,1018278.5254063226,1018278.5254063226
58530,1018278.5254063226,1018278.5254063226
58531,1018278.5254063226,1018278.5254063226
58532,1018278.5254063226,1018278.5254063226
58533,1018278.5254063226,1018278.5254063226
58534,1018278.5254063226,1018278.5254063226
58535,1018278.5254063226,1018278.5254063226
58536,1018278.5254063226,1018278.5254063226
58537,1018278.5254063226,1018278.5254063226
58538,1018278.5254063226,1018278.5254063226
58539,1018278.5254063226,1018278.5254063226
58540,1018278.5254063226,1018278.5254063226
58541,1018278.5254063226,1018278.5254063226
58542,1018278.5254063226,1018278.5254063226
58543,1018278.5254063226,1018278.5254063226
58544,1018278.5254063226,1018278.5254063226
58545,1018278.5254063226,1018278.5254063226
58546,1018278.5254063226,1018278.5254063226
58547,1018278.5254063226,1018278.5254063226
58548,1018278.5254063226,1018278.5254063226
58549,1018278.5254063226,1018278.5254063226
58550,1018278.5254063226,1018278.5254063226
58551,1018278.5254063226,1018278.5254063226
58552,1018278.5254063226,1018278.5254063226
58553,1018278.5254063226,1018278.5254063226
58554,1018278.5254063226,1018278.5254063226
58555,1018278.5254063226,1018278.5254063226
58556,1018278.5254063226,1018278.5254063226
58557,1018278.5254063226,1018278.5254063226
58558,1018278.5254063226,1018278.5254063226
58559,1018278.5254063226,1018278.5254063226
58560,1018278.5254063226,1018278.5254063226
58561,1018278.5254063226,1018278.5254063226
58562,1018278.5254063226,1018278.5254063226
58563,1018278.5254063226,1018278.5254063226
58564,1018278.5254063226,1018278.5254063226
58565,1018278.5254063226,1018278.5254063226
58566,1018278.5254063226,1018278.5254063226
58567,1018278.5254063226,1018278.5254063226
58568,1018278.5254063226,1018278.5254063226
58569,1018278.5254063226,1018278.5254063226
58570,1018278.5254063226,1018278.5254063226
58571,1018278.5254063226,1018278.5254063226
58572,1018278.5254063226,1018278.5254063226
58573,1018278.5254063226,1018278.5254063226
58574,1018278.5254063226,1018278.5254063226
58575,1018278.5254063226,1018278.5254063226
58576,1018278.5254063226,1018278.5254063226
58577,1018278.5254063226,1018278.5254063226
58578,1018278.5254063226,1018278.5254063226
58579,1018278.5254063226,1018278.5254063226
58580,1018278.5254063226,1018278.5254063226
58581,1018278.5254063226,1018278.5254063226
58582,1018278.5254063226,1018278.5254063226
58583,1018278.5254063226,1018278.5254063226
58584,1018278.5254063226,1018278.5254063226
58585,1018278.5254063226,1018278.5254063226
58586,1018278.5254063226,1018278.5254063226
58587,1018278.5254063226,1018278.5254063226
58588,1018278.5254063226,1018278.5254063226
58589,1018278.5254063226,1018278.5254063226
58590,1018278.5254063226,1018278.5254063226
58591,1018278.5254063226,1018278.5254063226
58592,1018278.5254063226,1018278.5254063226
58593,1018278.5254063226,1018278.5254063226
58594,1018278.5254063226,1018278.5254063226
58595,1018278.5254063226,1018278.5254063226
58596,1018278.5254063226,1018278.5254063226
58597,1018278.5254063226,1018278.5254063226
58598,1018278.5254063226,1018278.5254063226
58599,1018278.5254063226,1018278.5254063226
58600,1018278.5254063226,1018278.5254063226
58601,1018278.5254063226,1018278.5254063226
58602,1018278.5254063226,1018278.5254063226
58603,1018278.5254063226,1018278.5254063226
58604,1018278.5254063226,1018278.5254063226
58605,1018278.5254063226,1018278.5254063226
58606,1018278.5254063226,1018278.5254063226
58607,1018278.5254063226,1018278.5254063226
58608,1018278.5254063226,1018278.5254063226
58609,1018278.5254063226,1018278.5254063226
58610,1018278.5254063226,1018278.5254063226
58611,1018278.5254063226,1018278.5254063226
58612,1018278.5254063226,1018278.5254063226
58613,1018278.5254063226,1018278.5254063226
58614,1018278.5254063226,1018278.5254063226
58615,1018278.5254063226,1018278.5254063226
58616,1018278.5254063226,1018278.5254063226
58617,1018278.5254063226,1018278.5254063226
58618,1018278.5254063226,1018278.5254063226
58619,1018278.5254063226,1018278.5254063226
58620,1018278.5254063226,1018278.5254063226
58621,1018278.5254063226,1018278.5254063226
58622,1018278.5254063226,1018278.5254063226
58623,1018278.5254063226,1018278.5254063226
58624,1018278.5254063226,1018278.5254063226
58625,1018278.5254063226,1018278.5254063226
58626,1018278.5254063226,1018278.5254063226
58627,1018278.5254063226,1018278.5254063226
58628,1018278.5254063226,1018278.5254063226
58629,1018278.5254063226,1018278.5254063226
58630,1018278.5254063226,1018278.5254063226
58631,1018278.5254063226,1018278.5254063226
58632,1018278.5254063226,1018278.5254063226
58633,1018278.5254063226,1018278.5254063226
58634,1018278.5254063226,1018278.5254063226
58635,1018278.5254063226,1018278.5254063226
58636,1018278.5254063226,1018278.5254063226
58637,1018278.5254063226,1018278.5254063226
58638,1018278.5254063226,1018278.5254063226
58639,1018278.5254063226,1018278.5254063226
58640,1018278.5254063226,1018278.5254063226
58641,1018278.5254063226,1018278.5254063226
58642,1018278.5254063226,1018278.5254063226
58643,1018278.5254063226,1018278.5254063226
58644,1018278.5254063226,1018278.5254063226
58645,1018278.5254063226,1018278.5254063226
58646,1018278.5254063226,1018278.5254063226
58647,1018278.5254063226,1018278.5254063226
58648,1018278.5254063226,1018278.5254063226
58649,1018278.5254063226,1018278.5254063226
58650,1018278.5254063226,1018278.5254063226
58651,1018278.5254063226,1018278.5254063226
58652,1018278.5254063226,1018278.5254063226
58653,1018278.5254063226,1018278.5254063226
58654,1018278.5254063226,1018278.5254063226
58655,1018278.5254063226,1018278.5254063226
58656,1018278.5254063226,1018278.5254063226
58657,1018278.5254063226,1018278.5254063226
58658,1018278.5254063226,1018278.5254063226
58659,1018278.5254063226,1018278.5254063226
58660,1018278.5254063226,1018278.5254063226
58661,1018278.5254063226,1018278.5254063226
58662,1018278.5254063226,1018278.5254063226
58663,1018278.5254063226,1018278.5254063226
58664,1018278.5254063226,1018278.5254063226
58665,1018278.5254063226,1018278.5254063226
58666,1018278.5254063226,1018278.5254063226
58667,1018278.5254063226,1018278.5254063226
58668,1018278.5254063226,1018278.5254063226
58669,1018278.5254063226,1018278.5254063226
58670,1018278.5254063226,1018278.5254063226
58671,1018278.5254063226,1018278.5254063226
58672,1018278.5254063226,1018278.5254063226
58673,1018278.5254063226,1018278.5254063226
58674,1018278.5254063226,1018278.5254063226
58675,1018278.5254063226,1018278.5254063226
58676,1018278.5254063226,1018278.5254063226
58677,1018278.5254063226,1018278.5254063226
58678,1018278.5254063226,1018278.5254063226
58679,1018278.5254063226,1018278.5254063226
58680,1018278.5254063226,1018278.5254063226
58681,1018278.5254063226,1018278.5254063226
58682,1018278.5254063226,1018278.5254063226
58683,1018278.5254063226,1018278.5254063226
58684,1018278.5254063226,1018278.5254063226
58685,1018278.5254063226,1018278.5254063226
58686,1018278.5254063226,1018278.5254063226
58687,1018278.5254063226,1018278.5254063226
58688,1018278.5254063226,1018278.5254063226
58689,1018278.5254063226,1018278.5254063226
58690,1018278.5254063226,1018278.5254063226
58691,1018278.5254063226,1018278.5254063226
58692,1018278.5254063226,1018278.5254063226
58693,1018278.5254063226,1018278.5254063226
58694,1018278.5254063226,1018278.5254063226
58695,1018278.5254063226,1018278.5254063226
58696,1018278.5254063226,1018278.5254063226
58697,1018278.5254063226,1018278.5254063226
58698,1018278.5254063226,1018278.5254063226
58699,1018278.5254063226,1018278.5254063226
58700,1018278.5254063226,1018278.5254063226
58701,1018278.5254063226,1018278.5254063226
58702,1018278.5254063226,1018278.5254063226
58703,1018278.5254063226,1018278.5254063226
58704,1018278.5254063226,1018278.5254063226
58705,1018278.5254063226,1018278.5254063226
58706,1018278.5254063226,1018278.5254063226
58707,1018278.5254063226,1018278.5254063226
58708,1018278.5254063226,1018278.5254063226
58709,1018278.5254063226,1018278.5254063226
58710,1018278.5254063226,1018278.5254063226
58711,1018278.5254063226,1018278.5254063226
58712,1018278.5254063226,1018278.5254063226
58713,1018278.5254063226,1018278.5254063226
58714,1018278.5254063226,1018278.5254063226
58715,1018278.5254063226,1018278.5254063226
58716,1018278.5254063226,1018278.5254063226
58717,1018278.5254063226,1018278.5254063226
58718,1018278.5254063226,1018278.5254063226
58719,1018278.5254063226,1018278.5254063226
58720,1018278.5254063226,1018278.5254063226
58721,1018278.5254063226,1018278.5254063226
58722,1018278.5254063226,1018278.5254063226
58723,1018278.5254063226,1018278.5254063226
58724,1018278.5254063226,1018278.5254063226
58725,1018278.5254063226,1018278.5254063226
58726,1018278.5254063226,1018278.5254063226
58727,1018278.5254063226,1018278.5254063226
58728,1018278.5254063226,1018278.5254063226
58729,1018278.5254063226,1018278.5254063226
58730,1018278.5254063226,1018278.5254063226
58731,1018278.5254063226,1018278.5254063226
58732,1018278.5254063226,1018278.5254063226
58733,1018278.5254063226,1018278.5254063226
58734,1018278.5254063226,1018278.5254063226
58735,1018278.5254063226,1018278.5254063226
58736,1018278.5254063226,1018278.5254063226
58737,1018278.5254063226,1018278.5254063226
58738,1018278.5254063226,1018278.5254063226
58739,1018278.5254063226,1018278.5254063226
58740,1018278.5254063226,1018278.5254063226
58741,1018278.5254063226,1018278.5254063226
58742,1018278.5254063226,1018278.5254063226
58743,1018278.5254063226,1018278.5254063226
58744,1018278.5254063226,1018278.5254063226
58745,1018278.5254063226,1018278.5254063226
58746,1018278.5254063226,1018278.5254063226
58747,1018278.5254063226,1018278.5254063226
58748,1018278.5254063226,1018278.5254063226
58749,1018278.5254063226,1018278.5254063226
58750,1018278.5254063226,1018278.5254063226
58751,1018278.5254063226,1018278.5254063226
58752,1018278.5254063226,1018278.5254063226
58753,1018278.5254063226,1018278.5254063226
58754,1018278.5254063226,1018278.5254063226
58755,1018278.5254063226,1018278.5254063226
58756,1018278.5254063226,1018278.5254063226
58757,1018278.5254063226,1018278.5254063226
58758,1018278.5254063226,1018278.5254063226
58759,1018278.5254063226,1018278.5254063226
58760,1018278.5254063226,1018278.5254063226
58761,1018278.5254063226,1018278.5254063226
58762,1018278.5254063226,1018278.5254063226
58763,1018278.5254063226,1018278.5254063226
58764,1018278.5254063226,1018278.5254063226
58765,1018278.5254063226,1018278.5254063226
58766,1018278.5254063226,1018278.5254063226
58767,1018278.5254063226,1018278.5254063226
58768,1018278.5254063226,1018278.5254063226
58769,1018278.5254063226,1018278.5254063226
58770,1018278.5254063226,1018278.5254063226
58771,1018278.5254063226,1018278.5254063226
58772,1018278.5254063226,1018278.5254063226
58773,1018278.5254063226,1018278.5254063226
58774,1018278.5254063226,1018278.5254063226
58775,1018278.5254063226,1018278.5254063226
58776,1018278.5254063226,1018278.5254063226
58777,1018278.5254063226,1018278.5254063226
58778,1018278.5254063226,1018278.5254063226
58779,1018278.5254063226,1018278.5254063226
58780,1018278.5254063226,1018278.5254063226
58781,1018278.5254063226,1018278.5254063226
58782,1018278.5254063226,1018278.5254063226
58783,1018278.5254063226,1018278.5254063226
58784,1018278.5254063226,1018278.5254063226
58785,1018278.5254063226,1018278.5254063226
58786,1018278.5254063226,1018278.5254063226
58787,1018278.5254063226,1018278.5254063226
58788,1018278.5254063226,1018278.5254063226
58789,1018278.5254063226,1018278.5254063226
58790,1018278.5254063226,1018278.5254063226
58791,1018278.5254063226,1018278.5254063226
58792,1018278.5254063226,1018278.5254063226
58793,1018278.5254063226,1018278.5254063226
58794,1018278.5254063226,1018278.5254063226
58795,1018278.5254063226,1018278.5254063226
58796,1018278.5254063226,1018278.5254063226
58797,1018278.5254063226,1018278.5254063226
58798,1018278.5254063226,1018278.5254063226
58799,1018278.5254063226,1018278.5254063226
58800,1018278.5254063226,1018278.5254063226
58801,1018278.5254063226,1018278.5254063226
58802,1018278.5254063226,1018278.5254063226
58803,1018278.5254063226,1018278.5254063226
58804,1018278.5254063226,1018278.5254063226
58805,1018278.5254063226,1018278.5254063226
58806,1018278.5254063226,1018278.5254063226
58807,1018278.5254063226,1018278.5254063226
58808,1018278.5254063226,1018278.5254063226
58809,1018278.5254063226,1018278.5254063226
58810,1018278.5254063226,1018278.5254063226
58811,1018278.5254063226,1018278.5254063226
58812,1018278.5254063226,1018278.5254063226
58813,1018278.5254063226,1018278.5254063226
58814,1018278.5254063226,1018278.5254063226
58815,1018278.5254063226,1018278.5254063226
58816,1018278.5254063226,1018278.5254063226
58817,1018278.5254063226,1018278.5254063226
58818,1018278.5254063226,1018278.5254063226
58819,1018278.5254063226,1018278.5254063226
58820,1018278.5254063226,1018278.5254063226
58821,1018278.5254063226,1018278.5254063226
58822,1018278.5254063226,1018278.5254063226
58823,1018278.5254063226,1018278.5254063226
58824,1018278.5254063226,1018278.5254063226
58825,1018278.5254063226,1018278.5254063226
58826,1018278.5254063226,1018278.5254063226
58827,1018278.5254063226,1018278.5254063226
58828,1018278.5254063226,1018278.5254063226
58829,1018278.5254063226,1018278.5254063226
58830,1018278.5254063226,1018278.5254063226
58831,1018278.5254063226,1018278.5254063226
58832,1018278.5254063226,1018278.5254063226
58833,1018278.5254063226,1018278.5254063226
58834,1018278.5254063226,1018278.5254063226
58835,1018278.5254063226,1018278.5254063226
58836,1018278.5254063226,1018278.5254063226
58837,1018278.5254063226,1018278.5254063226
58838,1018278.5254063226,1018278.5254063226
58839,1018278.5254063226,1018278.5254063226
58840,1018278.5254063226,1018278.5254063226
58841,1018278.5254063226,1018278.5254063226
58842,1018278.5254063226,1018278.5254063226
58843,1018278.5254063226,1018278.5254063226
58844,1018278.5254063226,1018278.5254063226
58845,1018278.5254063226,1018278.5254063226
58846,1391216.6968076527,1566316.7028076528
58847,1391216.6968076527,1566316.7028076528
58848,1391216.6968076527,1566316.7028076528
58849,1391216.6968076527,1566316.7028076528
58850,1391216.6968076527,1566316.7028076528
58851,1391216.6968076527,1566316.7028076528
58852,1391216.6968076527,1566316.7028076528
58853,1391216.6968076527,1566316.7028076528
58854,1391216.6968076527,1566316.7028076528
58855,1391216.6968076527,1566316.7028076528
58856,1391216.6968076527,1566316.7028076528
58857,1391216.6968076527,1566316.7028076528
58858,1391216.6968076527,1566316.7028076528
58859,1391216.6968076527,1566316.7028076528
58860,1391216.6968076527,1566316.7028076528
58861,1391216.6968076527,1566316.7028076528
58862,1391216.6968076527,1566316.7028076528
58863,1391216.6968076527,1566316.7028076528
58864,1391216.6968076527,1566316.7028076528
58865,1391216.6968076527,1566316.7028076528
58866,1391216.6968076527,1566316.7028076528
58867,1391216.6968076527,1566316.7028076528
58868,1391216.6968076527,1566316.7028076528
58869,1391216.6968076527,1566316.7028076528
58870,1391216.6968076527,1566316.7028076528
58871,1391216.6968076527,1566316.7028076528
58872,1391216.6968076527,1566316.7028076528
58873,1391216.6968076527,1566316.7028076528
58874,1391216.6968076527,1566316.7028076528
58875,1391216.6968076527,1566316.7028076528
58876,1391216.6968076527,1566316.7028076528
58877,1391216.6968076527,1566316.7028076528
58878,1391216.6968076527,1566316.7028076528
58879,1391216.6968076527,1566316.7028076528
58880,1391216.6968076527,1566316.7028076528
58881,1391216.6968076527,1566316.7028076528
58882,1391216.6968076527,1566316.7028076528
58883,1391216.6968076527,1566316.7028076528
58884,1391216.6968076527,1566316.7028076528
58885,1391216.6968076527,1566316.7028076528
58886,1391216.6968076527,1566316.7028076528
58887,1391216.6968076527,1566316.7028076528
58888,1391216.6968076527,1566316.7028076528
58889,1391216.6968076527,1566316.7028076528
58890,1391216.6968076527,1566316.7028076528
58891,1391216.6968076527,1566316.7028076528
58892,1391216.6968076527,1566316.7028076528
58893,1391216.6968076527,1566316.7028076528
58894,1391216.6968076527,1566316.7028076528
58895,1391216.6968076527,1566316.7028076528
58896,1391216.6968076527,1566316.7028076528
58897,1391216.6968076527,1566316.7028076528
58898,1391216.6968076527,1566316.7028076528
58899,1391216.6968076527,1566316.7028076528
